url,price_in_rp,title,address,district,city,lat,long,facilities,property_type,ads_id,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,electricity,maid_bedrooms,maid_bathrooms,floors,building_age,year_built,property_condition,building_orientation,garages,furnishing
https://www.rumah123.com/properti/bogor/hos10969787/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,6000000000.0,Jual Villa Ada Kolam Renang Lokasi Cipanas Dekat Raya Utama,"Cipanas, Bogor",Cipanas, Bogor,-6.7213695,106.9444128," Jalur Telepon, Taman, Kolam Renang",rumah,hos10969787,4.0,4.0,4640.0,500.0,0.0,shm - sertifikat hak milik,lainnya mah,0.0,0.0,1.0,,,bagus sekali,,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos10969739/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,5000000000.0,Jual Kontrakan Luas Tanah 2500 Meter Lokasi Belakang Kota Bunga,"Cipanas, Bogor",Cipanas, Bogor,-6.7213695,106.9444128,Taman,rumah,hos10969739,16.0,16.0,2500.0,500.0,0.0,shm - sertifikat hak milik,lainnya mah,0.0,0.0,1.0,,,bagus sekali,,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos10969706/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,7000000000.0,Jual Villa 4600 M Lokasi Cipanas Depan Hotel Aston Surat SHM,"Cipanas, Bogor",Cipanas, Bogor,-6.7213695,106.9444128,"Jalur Telepon, Taman,  Kolam Renang",rumah,hos10969706,4.0,3.0,4600.0,500.0,0.0,shm - sertifikat hak milik,lainnya mah,0.0,0.0,3.0,,,bagus sekali,,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos10969665/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,2500000000.0,"Jual Villa Ex Restoran Luas Tanah 1500 Meter Surat SHM Harga 2,5m","Cipanas, Bogor",Cipanas, Bogor,-6.7213695,106.9444128,"Jalur Telepon, Taman",rumah,hos10969665,3.0,3.0,1500.0,1000.0,0.0,shm - sertifikat hak milik,lainnya mah,0.0,0.0,1.0,,,butuh renovasi,,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos10969650/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,900000000.0,Jual Villa di Kota Bunga Bisa Dikomersilkan Pendapatan 20jt bulan,"Cipanas, Bogor",Cipanas, Bogor,-6.7213695,106.9444128,Taman,rumah,hos10969650,4.0,2.0,150.0,100.0,0.0,shm - sertifikat hak milik,lainnya mah,0.0,0.0,1.0,,,bagus sekali,,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos8827791/#qid~4db3177c-d51e-43c0-8995-7cc0c12524a6,1500000000.0,Jual Villa Kayu Dua Lantai Dengan Legalitas SHM,"Megamendung, Bogor",Megamendung, Bogor,-6.67582,106.9219299,"Jogging Track,  Taman, Masjid,  Keamanan",rumah,hos8827791,3.0,2.0,1000.0,150.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,2.0,17.0,2005.0,bagus,selatan,0.0,furnished
https://www.rumah123.com/properti/bogor/hos11361262/#qid~96043cfa-3f7c-4664-b753-477be50c4be7,1350000000.0,Rumah siap huni 2 lantai harga murah SHM,"Megamendung, Bogor",Megamendung, Bogor,-6.67582,106.9219299,"Taman, Keamanan 24 jam,  Taman, Kitchen Set, Masjid,  AC,  Keamanan,  One Gate System, Track Lari, Wastafel,  Jogging Track",rumah,hos11361262,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,baru,,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11354831/#qid~d038a960-1c55-49f7-95ae-6ec67c77eb27,5000000000.0,Jual Cepat Rumah Bagus Untuk Villa di Megamendung,"Megamendung, Bogor",Megamendung, Bogor,-6.67582,106.9219299," Pemanas Air, Akses Parkir,  Track Lari,  Kolam Ikan,  Kitchen Set, Lapangan Tenis,  Mesin Cuci,  CCTV, Kulkas,  One Gate System, Wastafel, Kolam Renang,  Playground, Lapangan Bola,  Kolam Renang, Taman,  Taman,  Lapangan Voli, Tempat Jemuran",rumah,hos11354831,16.0,8.0,3033.0,500.0,0.0,shm - sertifikat hak milik,5500 mah,1.0,1.0,1.0,22.0,2000.0,bagus,,10.0,furnished
https://www.rumah123.com/properti/bogor/hos11222020/#qid~d93d15ce-3887-46a1-b0d4-ea88f4b51484,4200000000.0,"Jual vila Vimala Hills Furnished di Vimala Hills, Megamendung","Megamendung, Bogor",Megamendung, Bogor,-6.67582,106.9219299," Jalur Telepon, Lapangan Tenis,  AC, Kulkas, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran,  Lapangan Voli,  Taman, Taman,  Tempat Gym,  Masjid,  Keamanan, Lapangan Basket, Jogging Track,  Kitchen Set,  Ac,  Track Lari",rumah,hos11222020,3.0,3.0,363.0,170.0,0.0,hgb - hak guna bangunan,4400 mah,1.0,1.0,1.0,7.0,2015.0,bagus,timur,2.0,furnished
https://www.rumah123.com/properti/bogor/hos11145017/#qid~98005c5e-d32a-4f8a-9887-67d8eb6e3b65,4850000000.0,Di jual Vila Vimala Hills harga miring Furnished,"Megamendung, Bogor",Megamendung, Bogor,-6.67582,106.9219299," Jalur Telepon, AC, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman,  CCTV, Ac, Taman, Jogging Track,  Masjid, CCTV, Jalur Telepon,  Keamanan",rumah,hos11145017,3.0,3.0,531.0,222.0,1.0,hgb - hak guna bangunan,4400 mah,1.0,1.0,1.0,7.0,2015.0,bagus,timur,2.0,furnished
https://www.rumah123.com/properti/bogor/hos11360010/#qid~96043cfa-3f7c-4664-b753-477be50c4be7,1350000000.0,Rumah siap huni minimalis di bogor kota 2 Lantai SHM,"Limusnunggal, Bogor",Limusnunggal, Bogor,-6.3725429,106.969223,"Taman,  Taman, Kitchen Set, Masjid,  AC, Jogging Track,  Keamanan, Track Lari, Wastafel",rumah,hos11360010,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,timur,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11361428/#qid~96043cfa-3f7c-4664-b753-477be50c4be7,1350000000.0,Rumah cantik minimalis 2 lantai siap huni,"Cijeruk, Bogor",Cijeruk, Bogor,-6.681057,106.791227,"Taman, Keamanan 24 jam,  Taman,  Kitchen Set, Masjid, Kulkas,  AC,  Keamanan,  One Gate System, Track Lari, Wastafel,  Jogging Track",rumah,hos11361428,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,baru,,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11361432/#qid~96043cfa-3f7c-4664-b753-477be50c4be7,1350000000.0,Rumah siap huni perumahan asri sejuk,"Citeureup, Bogor",Citeureup, Bogor,-6.5209289,106.896069,"Taman, Keamanan 24 jam,  Taman, Kitchen Set, Masjid,  AC, Jogging Track,  Keamanan,  One Gate System, Track Lari, Wastafel",rumah,hos11361432,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,baru,,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11361250/#qid~96043cfa-3f7c-4664-b753-477be50c4be7,1350000000.0,Siap huni rumah 2 lantai 3 kamar tidur kota bogor,"Ciapus, Bogor",Ciapus, Bogor,-6.5994249,106.748736,"Taman, Keamanan 24 jam,  Taman, Kitchen Set, Masjid, Keamanan,  AC,  One Gate System, Track Lari, Wastafel,  Jogging Track",rumah,hos11361250,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,baru,,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11146233/#qid~54f11cc9-2116-4dce-8595-8d24deadae2e,285000000.0,Siap huni rumah di bogor,"Ciapus, Bogor",Ciapus, Bogor,-6.5994249,106.748736,"CCTV, Taman,  Keamanan, Keamanan 24 jam",rumah,hos11146233,2.0,1.0,60.0,36.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,utara,1.0,
https://www.rumah123.com/properti/bogor/hos11146230/#qid~54f11cc9-2116-4dce-8595-8d24deadae2e,285000000.0,Rumah sangat startegis bogor,"Ciapus, Bogor",Ciapus, Bogor,-6.5994249,106.748736,"CCTV, Taman,  Keamanan, Keamanan 24 jam",rumah,hos11146230,2.0,1.0,60.0,36.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,utara,1.0,
https://www.rumah123.com/properti/bogor/hos11029503/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,50000000000.0,Rumah Cl di Jl. Ciapus Bogor,"Ciapus, Bogor",Ciapus, Bogor,-6.5994249,106.748736,Taman,rumah,hos11029503,4.0,2.0,5025.0,300.0,10.0,hgb - hak guna bangunan,10000 mah,2.0,2.0,1.0,152.0,1870.0,butuh renovasi,,2.0,unfurnished
https://www.rumah123.com/properti/bogor/hos11360919/#qid~26734c94-b765-43ce-8a81-fa852eed9c1f,1350000000.0,Rumah ready minimalis siap huni murah kota bogor,"Tajur, Bogor",Tajur, Bogor,-6.629732,106.824916,"Taman,  Taman,  Masjid, Kitchen Set,  AC, Jogging Track, AC,  Keamanan, Track Lari, Wastafel",rumah,hos11360919,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,baru,,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11030310/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,459000000.0,Erumahan Modern Dengan Pemandangan Alami Dan Sejuk400 Jutaan,"Tajur, Bogor",Tajur, Bogor,-6.629732,106.824916," Masjid,  Jogging Track, Keamanan, Taman",rumah,hos11030310,2.0,1.0,60.0,32.0,1.0,shm - sertifikat hak milik,lainnya mah,0.0,0.0,1.0,0.0,2022.0,baru,barat laut,0.0,unfurnished
https://www.rumah123.com/properti/bogor/hos11360764/#qid~26734c94-b765-43ce-8a81-fa852eed9c1f,1350000000.0,Rumah siap huni di bogor kota SHM,"Pasir Kuda, Bogor",Pasir Kuda, Bogor,-6.6069484,106.783503,"Taman,  Taman,  Masjid, Kitchen Set,  AC, Jogging Track, AC,  Keamanan, Track Lari, Wastafel",rumah,hos11360764,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,baru,,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11360855/#qid~26734c94-b765-43ce-8a81-fa852eed9c1f,1350000000.0,Perumahan 2 lantai elit siap huni harga murah SHM,"Ciawi, Bogor",Ciawi, Bogor,-6.658375,106.8506135,"Taman, Keamanan 24 jam,  Taman,  Masjid, Kitchen Set, Masjid, Keamanan,  AC,  One Gate System, Track Lari, Wastafel,  Jogging Track",rumah,hos11360855,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,baru,,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11362030/#qid~ba512aae-34bf-491d-b55f-70e2bd4c3bac,600000000.0,Rumah Strategis Dekat Gerbang Tol Bocimi Ciawi Bogor,"Ciawi, Bogor",Ciawi, Bogor,-6.658375,106.8506135,"Kitchen Set, Tempat Jemuran, Masjid, Wastafel",rumah,hos11362030,2.0,1.0,102.0,102.0,1.0,shm - sertifikat hak milik,900 mah,0.0,0.0,1.0,9.0,2013.0,bagus,utara,0.0,unfurnished
https://www.rumah123.com/properti/bogor/hos11216073/#qid~1780eca2-7720-4ae8-8fbf-7358a8ba7df9,2600000000.0,RUMAH MANIS SIAP HUNI FULL FURNICE ALL,"Ciawi, Bogor",Ciawi, Bogor,-6.658375,106.8506135,"Tempat Jemuran,  Mesin Cuci,  Kolam Renang,  AC,  Taman,  CCTV, Kulkas, Ac,  Kitchen Set,  Pemanas Air, Wastafel,  Masjid,  Kolam Ikan, Jalur Telepon,  Keamanan",rumah,hos11216073,3.0,3.0,202.0,186.0,2.0,hgb - hak guna bangunan,3500 mah,0.0,0.0,2.0,2.0,2020.0,baru,timur laut,2.0,furnished
https://www.rumah123.com/properti/bogor/hos10969873/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,45000000000.0,Hotel di Kawasan Pariwisata Dan Masih Aktif di Gadog Ciawi Bogor,"Ciawi, Bogor",Ciawi, Bogor,-6.658375,106.8506135,"Taman,  Keamanan,  Kolam Renang, AC",rumah,hos10969873,13.0,8.0,5930.0,800.0,8.0,shm - sertifikat hak milik,53000 mah,1.0,1.0,2.0,,,bagus,,0.0,furnished
https://www.rumah123.com/properti/bogor/hos11360802/#qid~26734c94-b765-43ce-8a81-fa852eed9c1f,1350000000.0,Rumah 2 lantai siap huni lokasi emas kota bogor,"Karang Tengah, Bogor",Karang Tengah, Bogor,-6.6002199,106.93231,"Taman,  Taman,  Masjid, Kitchen Set,  AC, Jogging Track, AC,  Keamanan, Track Lari, Wastafel",rumah,hos11360802,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,baru,,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11360693/#qid~26734c94-b765-43ce-8a81-fa852eed9c1f,1350000000.0,Rumah minimalis siap huni kota bogor,"Bukit Sentul, Bogor",Bukit Sentul, Bogor,-6.5815392,106.8571083,"Taman, Keamanan 24 jam,  Taman, Masjid,  Keamanan,  One Gate System, Track Lari, Wastafel,  Jogging Track",rumah,hos11360693,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,baru,,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos10965893/#qid~2a6d6b21-35af-4c85-8acd-d480cfa06f0b,835000000.0,Jual Cepat Rumah Minimalis Murah Siap Huni Cluster Sentul Bogor,"Bukit Sentul, Bogor",Bukit Sentul, Bogor,-6.5815392,106.8571083,"Masjid,  Keamanan,  Taman, Jogging Track",rumah,hos10965893,2.0,1.0,90.0,60.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,3.0,2019.0,bagus,,0.0,unfurnished
https://www.rumah123.com/properti/bogor/hos11360528/#qid~26734c94-b765-43ce-8a81-fa852eed9c1f,1350000000.0,Jual rumah 2 lantai siap huni kota bogor Rumah SHM,"Sindang Barang, Bogor",Sindang Barang, Bogor,-6.5757455,106.7608894,"Taman, Keamanan 24 jam,  Masjid,  CCTV, Masjid, Kitchen Set,  AC, AC,  Keamanan,  One Gate System, Track Lari, Wastafel,  Jogging Track",rumah,hos11360528,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,baru,timur,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos10911863/#qid~2c2d6363-6929-4d95-b726-fdfad6023d0e,879000000.0,Jual Rumah 2 Lantai Klasik Modern SHM Sindangbarang Bogor Kota,"Sindang Barang, Bogor",Sindang Barang, Bogor,-6.5757455,106.7608894,"Masjid,  CCTV, Taman,  Masjid, CCTV",rumah,hos10911863,3.0,2.0,92.0,71.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,selatan,0.0,unfurnished
https://www.rumah123.com/properti/bogor/hos11360478/#qid~26734c94-b765-43ce-8a81-fa852eed9c1f,1350000000.0,Rumah 2 lantai siap huni kawasan kota bogor Rumah Baru SHM,"Citaringgul, Bogor",Citaringgul, Bogor,-6.5682695,106.8546795,"Taman,  Masjid, Kitchen Set,  AC, AC,  Keamanan, Track Lari, Wastafel,  Jogging Track",rumah,hos11360478,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,baru,timur,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11360603/#qid~26734c94-b765-43ce-8a81-fa852eed9c1f,1350000000.0,Siap huni rumah 2 lantai baru harga murah Rumah,"Bantar Jati, Bogor",Bantar Jati, Bogor,-6.5766146,106.8058735,"Taman, Keamanan 24 jam,  Taman,  Masjid, Kitchen Set, Masjid,  AC, AC,  Keamanan,  One Gate System, Track Lari, Wastafel,  Jogging Track",rumah,hos11360603,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,baru,,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11360562/#qid~26734c94-b765-43ce-8a81-fa852eed9c1f,1350000000.0,Rumah minimalis 2 lantai murah siap huni SHM,"Cilendek, Bogor",Cilendek, Bogor,-6.5700495,106.766599,"Taman, Keamanan 24 jam,  Taman,  Masjid, Kitchen Set, Masjid,  AC, AC,  Keamanan,  One Gate System, Track Lari, Wastafel,  Jogging Track",rumah,hos11360562,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,baru,,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11360431/#qid~26734c94-b765-43ce-8a81-fa852eed9c1f,1350000000.0,Rumah baru 2 lantai kawasan perumahan bogor kota Rumah SHM,"Pasirlaja, Bogor",Pasirlaja, Bogor,-6.5501679,106.836927,"Taman,  Masjid, Kitchen Set,  AC, AC,  Keamanan, Track Lari, Wastafel,  Jogging Track",rumah,hos11360431,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11360288/#qid~26734c94-b765-43ce-8a81-fa852eed9c1f,1350000000.0,Rumah siap huni minimalis di kota bogor,"Semplak, Bogor",Semplak, Bogor,-6.5446135,106.7498216,"Taman, Keamanan 24 jam,  Taman,  Masjid,  CCTV, Masjid, Kitchen Set,  AC, Jogging Track, AC,  Keamanan,  One Gate System, Track Lari, Wastafel",rumah,hos11360288,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11218105/#qid~1780eca2-7720-4ae8-8fbf-7358a8ba7df9,35000000000.0,Rumah LuasTanah 5360m2 Cilendek  Bogor Barat,"Semplak, Bogor",Semplak, Bogor,-6.5446135,106.7498216,"Taman, Kolam Renang",rumah,hos11218105,8.0,9.0,5360.0,624.0,0.0,shm - sertifikat hak milik,lainnya mah,0.0,0.0,2.0,,,bagus,,0.0,
https://www.rumah123.com/properti/bogor/hos11217797/#qid~1780eca2-7720-4ae8-8fbf-7358a8ba7df9,900000000.0,Rumah cantik 2 lantai.,"Semplak, Bogor",Semplak, Bogor,-6.5446135,106.7498216," Kolam Renang, Kolam Renang, Taman, Wastafel,  Masjid, Keamanan",rumah,hos11217797,3.0,2.0,109.0,90.0,1.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,1.0,6.0,2016.0,baru,selatan,1.0,unfurnished
https://www.rumah123.com/properti/bogor/hos11360405/#qid~26734c94-b765-43ce-8a81-fa852eed9c1f,1350000000.0,Jual rumah siap huni di bogor kota SHM,"Cibuluh, Bogor",Cibuluh, Bogor,-6.560325,106.8151974,"Taman,  Masjid, Kitchen Set, Keamanan,  AC, Track Lari, Wastafel,  Jogging Track",rumah,hos11360405,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11360325/#qid~26734c94-b765-43ce-8a81-fa852eed9c1f,1350000000.0,Rumah siap huni di bogor kota minimalis 2 lantai SHM,"Kedungwaringin, Bogor",Kedungwaringin, Bogor,-6.5667204,106.781873,"Taman, Keamanan 24 jam,  Taman, Kitchen Set, Masjid,  AC, AC,  Keamanan,  One Gate System, Track Lari, Wastafel,  Jogging Track",rumah,hos11360325,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11360166/#qid~26734c94-b765-43ce-8a81-fa852eed9c1f,1350000000.0,Rumah 2 lantai di area strategis bogor kota Baru SHM,"Leuwinanggung, Bogor",Leuwinanggung, Bogor,-6.4102361,106.8882494,"Taman,  Taman, Kitchen Set, Masjid,  AC, Jogging Track,  Keamanan, Track Lari, Wastafel",rumah,hos11360166,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11360374/#qid~26734c94-b765-43ce-8a81-fa852eed9c1f,1350000000.0,Rumah murah siap huni fasilitas mantap SHM,"Kedungbadak, Bogor",Kedungbadak, Bogor,-6.5624554,106.7991119,"Taman, Keamanan 24 jam,  Taman, Kitchen Set, Masjid,  AC, Jogging Track,  Keamanan,  One Gate System, Track Lari, Wastafel",rumah,hos11360374,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11360072/#qid~ba512aae-34bf-491d-b55f-70e2bd4c3bac,1350000000.0,Rumah 2 lantai di kota bogor siap huni SHM,"Sukamaju, Bogor",Sukamaju, Bogor,-6.451025,107.048305,"Taman,  Masjid, Kitchen Set,  AC, AC, Track Lari, Wastafel,  Jogging Track",rumah,hos11360072,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11360112/#qid~ba512aae-34bf-491d-b55f-70e2bd4c3bac,1350000000.0,Siap huni rumah 2 lantai di kota bogor SHM Baru,"Sukatani, Bogor",Sukatani, Bogor,-6.6087049,106.8405749,"Taman, Keamanan 24 jam,  Taman, Kitchen Set, Masjid, Keamanan,  AC,  One Gate System, Track Lari, Wastafel,  Jogging Track",rumah,hos11360112,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11360027/#qid~ba512aae-34bf-491d-b55f-70e2bd4c3bac,1350000000.0,Rumah 2 lantai siap huni lingkungan sejuk asri SHM,"Harjamukti, Bogor",Harjamukti, Bogor,-6.7648805,108.5160663,"Taman, Keamanan 24 jam,  Taman, Kitchen Set, Masjid,  AC,  Keamanan,  One Gate System, Track Lari, Wastafel,  Jogging Track",rumah,hos11360027,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos10967303/#qid~597aa346-d86c-4080-8208-5b78189bc971,1500000000.0,Rumah cimanggis dekat stasiun LRT 2 Lantai Baru SHM Unfurnis,"Harjamukti, Bogor",Harjamukti, Bogor,-6.7648805,108.5160663," Taman, Ac,  Masjid, CCTV,  Keamanan",rumah,hos10967303,4.0,2.0,150.0,100.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,utara,0.0,unfurnished
https://www.rumah123.com/properti/bogor/hos11363307/#qid~ba512aae-34bf-491d-b55f-70e2bd4c3bac,628000000.0,"Rumah Berkonsep Bali 2 Lantai, Sudah Banyak yang Huni","Sempur, Bogor",Sempur, Bogor,-6.58616,106.7984435,"Jalur Telepon,  Track Lari,  Jalur Telepon, Lapangan Tenis,  Masjid,  CCTV, Masjid, Kitchen Set,  One Gate System, Wastafel, Kolam Renang,  Playground, Lapangan Bulu Tangkis, CCTV,  Jogging Track, Keamanan 24 jam,  Kolam Renang,  Taman,  AC,  Akses Parkir,  Tempat Gym,  Keamanan,  Ac",rumah,hos11363307,3.0,2.0,60.0,63.0,2.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,2.0,,,baru,,0.0,semi furnished
https://www.rumah123.com/properti/bogor/hos11361675/#qid~ba512aae-34bf-491d-b55f-70e2bd4c3bac,595000000.0,Rumah 1 Lantai Murah di Bogor Park Residence Pamoyanan,"Pamoyanan, Bogor",Pamoyanan, Bogor,-6.640898,106.8034651,"Keamanan 24 jam, One Gate System,  Playground, Lapangan Bola, Keamanan, Lapangan Basket,  Tempat Laundry",rumah,hos11361675,2.0,1.0,90.0,45.0,1.0,shm - sertifikat hak milik,lainnya mah,0.0,0.0,1.0,,,,,0.0,
https://www.rumah123.com/properti/bogor/hos11361556/#qid~ba512aae-34bf-491d-b55f-70e2bd4c3bac,1900000000.0,Rumah Murah Dan Strategis di Jantung Kota Bogor,"Pabaton, Bogor",Pabaton, Bogor,-6.5889641,106.794137,"Taman, Tempat Jemuran, Wastafel, Kitchen Set",rumah,hos11361556,3.0,2.0,266.0,255.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,52.0,1970.0,bagus,utara,0.0,
https://www.rumah123.com/properti/bogor/hos11361436/#qid~f2ce3966-fc86-4c27-9a96-a48ab8055f9d,685000000.0,Rumah Mewah 2 Lantai Include Biaya Biaya Surat Bebas Banjir Lokasi Strategis,"Ciseeng, Bogor",Ciseeng, Bogor,-6.459164,106.682845,"Taman,  Taman,  Masjid, Jalur Telepon,  Keamanan, Track Lari, Tempat Jemuran,  Jogging Track",rumah,hos11361436,3.0,2.0,64.0,60.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,2.0,0.0,2022.0,baru,timur,0.0,unfurnished
https://www.rumah123.com/properti/bogor/hos11286649/#qid~2f3cedbc-699c-400d-9812-3b18e40d2b4c,285000000.0,All in 2 juta Perumahan walikota jaksel Ciseeng parung Bogor,"Ciseeng, Bogor",Ciseeng, Bogor,-6.459164,106.682845,Keamanan,rumah,hos11286649,2.0,1.0,66.0,45.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,,,baru,,1.0,unfurnished
https://www.rumah123.com/properti/bogor/hos10966572/#qid~2a6d6b21-35af-4c85-8acd-d480cfa06f0b,400000000.0,Rumah Murah 1 Lantai Siap Huni Hunian Masakini,"Ciseeng, Bogor",Ciseeng, Bogor,-6.459164,106.682845," Jalur Telepon,  Jogging Track,  AC, Masjid, Kolam Renang,  Taman,  CCTV,  Keamanan",rumah,hos10966572,2.0,1.0,60.0,40.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,unfurnished
https://www.rumah123.com/properti/bogor/hos10964351/#qid~2c2d6363-6929-4d95-b726-fdfad6023d0e,800000000.0,Rumah Murah Hunian Masa Kini 2 Lantai Siap Huni,"Ciseeng, Bogor",Ciseeng, Bogor,-6.459164,106.682845," Jogging Track,  Kolam Renang,  CCTV, Taman,  Masjid, Jalur Telepon,  Keamanan",rumah,hos10964351,3.0,2.0,70.0,60.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,timur laut,0.0,unfurnished
https://www.rumah123.com/properti/bogor/hos11360366/#qid~f2ce3966-fc86-4c27-9a96-a48ab8055f9d,300000000.0,Rumah Bagus Siap Huni Sudah di Renovasi,"Jonggol, Bogor",Jonggol, Bogor,-6.50635,107.055555,"Jalur Telepon,  Track Lari,  Lapangan Bulu Tangkis, Lapangan Tenis,  Tempat Laundry,  Lapangan Basket,  CCTV, Masjid,  One Gate System, Wastafel,  Playground, Lapangan Bola, Keamanan 24 jam,  Kolam Renang,  Taman,  Lapangan Voli,  Akses Parkir,  Tempat Gym, Tempat Jemuran",rumah,hos11360366,2.0,1.0,72.0,50.0,1.0,hgb - hak guna bangunan,1300 mah,0.0,0.0,1.0,,,bagus,timur,1.0,unfurnished
